Partner Number, Passed Inspection, Note, Name, Link, Text, Image Name, Image Height, Image Length, Image Description
358,FALSE,358.php has been marked for review (Null partner) (0 Collections),#NAME?,http://hobsonlibrary.org/,%newline%<p>The&nbsp;Hobson Community Library&nbsp;is a branch of the Judith Basin County Free Library and provides technology%comma%&nbsp;programming%comma% business services as well as an extensive collection of books to library patrons residing in Buffalo%comma% Hobson%comma% Moccasin%comma% Utica and the surrounding area. &nbsp;The Library is housed in a historic 1914 building that has been&nbsp;extensively renovated.&nbsp;</p>%newline%,partner358.png,,,
359,FALSE,359.php has been marked for review (Null partner) (0 Collections),#NAME?,http://www.roundup.k12.mt.us/,%newline%<p>The Roundup Community Library is a combined school-public library serving Roundup Junior/Senior High School%comma% the city of Roundup and Musselshell County. The library is located at the west end of Roundup Junior/Senior High School. </p>%newline%<p>&nbsp;</p>%newline%,partner359.jpg,,250,
360,TRUE,,Utah Department of Administrative Services - Division of Administrative Rules,http://www.rules.utah.gov/,%newline%<p>The Division of Administrative Rules is an executive branch agency under the Department of Administrative Services.</p>%newline%<p>Administrative rulemaking was first centralized in Utah in 1973. This action followed a national trend that began in 1935 with the passage of the Federal Register Act%comma% and in 1946 with the passage of the federal Administrative Procedure Act. Prior to 1973%comma% individual agencies in Utah used their own processes for issuing rules. In 1973%comma% the Legislature passed the Utah Administrative Rule Making (sic) Act (Chapter 172%comma% Laws of Utah 1973) and charged the State Archivist with the responsibility for receiving rule filings and publishing rules.</p>%newline%<p>In 1985%comma% to heighten awareness of administrative rules and to address what appeared to be a lack of attention by the executive branch with regard to the regulatory process%comma% the Legislature assigned the rulemaking functions to the Office of Administrative Rules%comma% with a State Rulemaking Coordinator answering to the State Archivist as part of a recodification of the entire process (Chapter 158%comma% Laws of Utah 1985). In 1987%comma% to further emphasize the importance of rulemaking and to secure funding for publication%comma% the Legislature changed the 'Office' designation to 'Division'. The director reports to the Executive Director of the Department of Administrative Services (a cabinet department) (Chapter 241%comma% Laws of Utah 1987).</p>%newline%<p>Collections from this partner:</p>,partner360.jpg,,250,
361,TRUE,,Lewiston City (UT) Public Library,http://www.lewiston-ut.org/Library.html,%newline%<p>Mission Statement: The Lewiston Public Library believes it is essential to provide materials and services%comma% which will help community residents%comma% obtain information meeting their personal%comma% educational and professional information needs. The Library will serve as a center for learning and enrichment for all residents of the community regardless of age level. </p>%newline%,partner361.jpg,,,
362,TRUE,,Newton Town (UT) Library,http://home.comcast.net/~newtonlib/,%newline%<p>The Newton Town Public Library serves the community of Newton UT. </p>%newline%,partner362.jpg,,250,
363,TRUE,,North Logan City (UT) Library,http://www.northloganlibrary.org/,%newline%<p>Construction of the new North Logan City Library was started in August of 1998 and completed in October of 1999. The 11%comma%200 square foot building is angled to face the majestic east bench mountains of Cache Valley on 2500 North%comma% a main thoroughfare entering North Logan City. Vaulted ceilings%comma% which soar to 30-foot peaks%comma% are lined with rustic pine boards and compliment a large array of lush live foliage below. The southeast exterior wall boasts expansive windows from floor to ceiling offering patrons a dramatic view of the Cache mountains. This feature%comma% along with sumptuous seating%comma% creates a most soothing backdrop for the ever-growing collection of over 60%comma%000 books and materials..</p>%newline%,partner363.jpg,,250,
364,TRUE,,Emery County (UT) Public Library and Emery County (UT) Archives,http://www.northloganlibrary.org/,%newline%<p>The mission of the Emery County Library System is to provide the resources and services for lifelong learning%comma% the space and opportunities to gather and connect%comma% and to foster a love of reading.</p>%newline%<p> Emery County Archives is dedicated to obtaining and preserving donations of family%comma% organization%comma%&nbsp;and agency documents and artifacts. In this aspect%comma% the Archives will be a major resource for research and documentation of the history%comma% life%comma% and culture of the people of the Castle Valley region.</p>%newline%,partner364.jpg,,250,
365,TRUE,365.php has been marked for review (Article Text Too Short),Boise State University - Albertsons Library,http://library.boisestate.edu/,%newline%<p>&nbsp;</p>,partner365.jpg,300,400,
369,TRUE,,Buffalo Bill Center of the West%comma% McCracken Research Library,https://centerofthewest.org/research/mccracken-research-library/,%newline%<p>The McCracken Research Library advances the understanding%comma% appreciation%comma% and study of the American West and plays an integral role in the creation and dissemination of scholarship on the region.</p>,partner369.png,,250,
370,TRUE,,University of Oregon Libraries,https://library.uoregon.edu/,The University of Oregon Libraries is an essential partner in the University‚Äôs educational%comma% research%comma% and public service mission. We are committed to providing the university with outstanding library resources%comma% programs%comma% and services. We are dedicated to creating welcoming%comma% inclusive environments for all members of our diverse community. With five locations on the Eugene campus%comma% and branches at UO Portland and at the Oregon Institute of Marine Biology%comma% the Libraries offers many flexible and well-equipped environments for library users‚Äô research and learning needs. Our mission is to actively support the student learning experience%comma% enable the creation and stewardship of knowledge%comma% and contribute to advancements in teaching%comma% research%comma% scholarship%comma% and public service.,partner370.jpg,250,,OU Price Science Library
371,TRUE,,Oregon State University Libraries,https://osulibrary.oregonstate.edu/,The OSU Libraries enhance and support the university‚Äôs instructional and research programs with traditional and innovative services and collections. With locations in five major service centers%comma% the OSU Libraries are dedicated to serving the students%comma% faculty and staff at Oregon State University.,partner371.png,250,,The Valley Library
372,TRUE,,African Studies Program%comma% University of Oregon,https://africa.uoregon.edu/,The African Studies Program encourages teaching and scholarship on sub-Saharan Africa%comma% North Africa%comma% and the wider African diaspora. The program offers a minor%comma% develops courses related to Africa%comma% promotes study-abroad programs and internships%comma% raises funds to expand African Studies resources%comma% and organizes campus and local community events pertaining to Africa. In addition%comma% the program supports faculty and student research on Africa and facilitates dissemination of research through the African Studies Lecture Series%comma% for faculty and guest presentations%comma% and the Acacia Seminars%comma% for presentations of student research and experiences.,partner372.jpg,,,
373,TRUE,,National Endowment for the Humanities and the American Council of Learned Societies,https://www.neh.gov/,The items in the Petrarch digital collection support the Oregon Petrarch Open Book (OPOB). OPOB is a digital scholarship project directed by Professor Massimo Lollini as an ongoing web-based system devoted to the study and teaching of Petrarch’s Canzoniere.%newline%Support for this project has been provided by the National Endowment for the Humanities and the American Council of Learned Societies.,partner373.jpg,,,
374,TRUE,,Center for Asian Pacific Studies%comma% University of Oregon,https://caps.uoregon.edu/,The Center for Asian and Pacific Studies%comma% housed under the Global Studies Institute%comma% is a research and outreach center devoted to promoting understanding of the Asia-Pacific region. Its primary aim is to foster collaborative and individual research engaging Asia-interested scholars from the UO%comma% the nation%comma% and around the world. The Center is distinctive in terms of its geographic scope with programmatic focus on East Asia%comma% South East Asia%comma% South Asia%comma% and the Pacific Islands.,partner374.jpg,,,
375,TRUE,,Jordan Schnitzer Museum of Art and the National Endowmant for the Humanities,https://jsma.uoregon.edu/,The University of Oregon’s art museum opened its doors to the public in 1933. Designed by Ellis F. Lawrence%comma% UO dean of Architecture & Allied Arts at the time%comma% the museum was built to house the Murray Warner Collection of Oriental Art—more than 3%comma%700 works of art given to the University of Oregon by Gertrude Bass Warner.%newline%The only academic art museum in Oregon accredited by the American Alliance of Museums%comma% the University of Oregon’s Jordan Schnitzer Museum of Art (JSMA) features engaging exhibitions%comma% significant collections of historic and contemporary art%comma% and exciting educational programs that support the university’s academic mission and the diverse interests of its off-campus communities.  The JSMA’s collections galleries present selections from its extensive holdings of Chinese%comma% Japanese%comma% Korean and American art.  Special exhibitions galleries display works from the collection and on loan%comma% representing many cultures of the world%comma% past and present. The JSMA continues a long tradition of bridging international cultures and offers a welcoming destination for discovery and education centered on artistic expression that deepens the appreciation and understanding of the human condition.,partner375.jpg,,,
376,TRUE,,Randall V. Mills Archives of Northwest Folklore and the Folklore Program%comma% University of Oregon,https://folklore.uoregon.edu/archives/,The Randall V. Mills Archives of Northwest Folklore is a repository of fieldwork collections and research materials on folklife in Oregon%comma% the Pacific Northwest%comma% and beyond. Collections include books and periodicals; student and faculty research papers and fieldwork projects; fieldwork photographs and sound recordings; and documentary videos.%newline%As part of the UO Folklore Program%comma% the Archive supports students in the study of folklore and it provides training opportunities in the management of cultural collections. The Archives also makes collections available to the public for study and appreciation.,partner376.jpg,,,
377,TRUE,,Latino Roots Project and the Center for Latino/a American Studies%comma% University of Oregon%comma% and SELCO Community Credit Union,https://cllas.uoregon.edu/,The Center for Latino/a and Latin American Studies (CLLAS) facilitates collaborative research%comma% scholarship%comma% intellectual community%comma% and community outreach focused on Latin America and U.S. Latino/a populations. CLLAS has a particular interest in developing research to better educate the public on the history%comma% contributions%comma% and well-being of Latino/as and Latin Americans in Oregon.,partner377.jpg,,,
378,TRUE,,University of Central Florida%comma% and Shandong University of Art and Design,https://chinavine.uoregon.edu/about/,The scholars%comma% graduate students and undergraduate students contributing to ChinaVine are associated with the fields of folklore%comma% art%comma% the humanities education%comma% linguistics%comma% and cultural policy%comma% among others in the US and China. Contributors are associated with the University of Oregon%comma% the University of Central Florida%comma% Shandong University of Art and Design%comma% Beijing Normal%comma% The Ohio State University%comma% and The University of Maine among other institutions. Independent scholars also contribute to the project.,partner378.jpg,,,
379,TRUE,,Emerald Media Group,https://www.dailyemerald.com/,Daily Emerald is the news division of Emerald Media Group%comma% University of Oregon’s independent student media organization.%newline%In addition to its news division%comma% Emerald Media Group houses a number of student-run services. The EMG Portfolio includes the multicultural magazine Ethos%comma% the lifestyle publishing group Emerald Essentials%comma% an event photo service Emerald PhotoBooth and a full-service advertising and marketing department that offers a wide range of solutions to engage with the UO community.,partner379.jpg,,,
380,TRUE,,Oregon State Highway Department,https://www.oregon.gov/odot/pages/index.aspx,Maps are some of the most information-rich documents that we use to communicate to each other. They visually represent not only the physical terrain%comma% but also our impact upon it. This online selection of maps from the Oregon State University and University of Oregon libraries’ collections are but a small sample of what is available in either library. Please contact your local librarian for more information regarding these treasured Oregon collections.%newline%Thank you to the Oregon State Highway Department for permission to include their maps in this collection.,partner380.jpg,,,
381,TRUE,,Department of Classics and the Department of the History of Art and Architecture%comma% University of Oregon,https://classics.uoregon.edu/,The department of Classics at the University of Oregon has a flourishing undergraduate and graduate program. The field of classics embraces all aspects of Greek and Roman culture from the prehistoric to the medieval period. Through the study of classical literature in the original languages (ancient Greek and Latin) and in English translation%comma% and through the study of other areas encompassed by the classics%comma% such as ancient history%comma% philosophy%comma% art history%comma% and archaeology%comma% a student gains an understanding of the culture and ideals of the Greco-Roman world. ,partner381.jpg,,,
382,TRUE,,Northwest Christian University,https://www.nwcu.edu/,Northwest Christian University in Eugene%comma% OR provides a transformational educational experience that champions wisdom%comma% faith and service%comma% providing graduates with superb career preparation within a Christ-centered environment.,partner382.png,,,
383,TRUE,,Intermountain Acoustic Music Association,http://www.iamaweb.org/wp/,IAMA is a 501(c)3 nonprofit%comma% volunteer-based organization headquartered in Salt Lake City%comma% serving musicians and music lovers throughout the Great Basin and Rocky Mountain region since 1987.,partner383.jpg,,,
